Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
680245000,00000287,false,0,8,27,10,27,10,27,10,00,02
680245200,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
680245500,0000075B,false,0,8,38,00,38,00,10,B2,A1,38
680247400,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680248200,00000362,false,0,8,02,01,00,00,00,00,00,00
680248800,0000038A,false,0,8,3E,39,00,00,04,00,00,00
680249900,00000370,false,0,8,05,BE,00,00,00,00,00,00
680250800,000003C2,false,1,8,7F,FF,FD,0C,C8,00,00,00
680251600,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680251900,0000029A,false,0,8,02,38,36,37,FF,FF,FF,FF
680252100,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680253900,00000373,false,0,8,BC,BA,7F,6F,0C,69,80,16
680254700,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680254900,00000185,false,0,8,00,00,0B,00,00,00,00,00
680255200,00000287,false,0,8,27,10,27,10,27,10,00,02
680256100,00000424,false,0,8,04,91,04,10,00,10,00,00
680257400,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680258300,00000362,false,0,8,02,01,00,00,00,00,00,00
680258700,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680259000,00000374,false,0,8,8B,8B,66,FE,43,42,3F,30
680258800,00000691,false,1,8,00,30,42,42,42,42,42,FF
680259200,00000692,false,1,8,0F,82,0F,88,0F,81,0F,82
680259600,000006B1,false,1,8,00,30,42,42,42,42,43,FF
680259900,00000693,false,1,8,0F,81,0F,84,0F,84,0F,87
680260100,000006B2,false,1,8,0F,82,0F,82,0F,82,0F,85
680260400,00000694,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680260600,000006B3,false,1,8,0F,85,0F,84,0F,82,0F,85
680260900,000003C2,false,1,8,7F,FF,FD,08,C8,00,00,00
